id,title,normalized_title,level,category,company,location,salary,full_time,part_time,internship,temporary,updated,collected_at
7283593798997484598,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,EVOPLAY,Київ,,1,0,0,0,2026-04-29,2026-05-16
2039357768068382466,Python Developer,python developer,Middle,Python Developer,Precoro Inc.,Київ,,1,0,0,0,2026-05-05,2026-05-16
617624713064383862,Manual QA Engineer (Wireless),manual qa engineer wireless,Middle,QA Manual Engineer,Ubiquiti Inc,Київ,,1,0,0,0,2026-04-27,2026-05-16
-82066004646407608,QA Manual Engineer,qa manual engineer,Middle,QA Manual Engineer,Digital Aurora,Київ,,1,0,0,0,2026-05-06,2026-05-16
8420284388507380127,Backend developer (PHP),backend developer php,Middle,Backend Developer,"Азов, 12-та бригада спеціального призначення НГУ",Київ,600 - 2 800 $,1,0,0,0,2026-04-30,2026-05-16
-100544376109582291,Middle Data/Product Analyst,middle data product analyst,Middle,Data Analyst,Work.ua,Київ,1 500 - 2 200 $,1,0,0,0,2026-05-01,2026-05-16
-6245967583273765155,Embedded QA Engineer,embedded qa engineer,Middle,QA Manual Engineer,Eleven,Київ,,1,0,0,0,2026-04-27,2026-05-16
6728467547958902687,"Middle/Senior Fullstack Developer (Vue/PHP, Laravel)",middle senior fullstack developer vue php laravel,Middle,Full Stack Developer,JATAPP,Київ,,1,0,0,0,2026-04-30,2026-05-16
2655884481945714285,Data Engineering Manager,data engineering manager,Middle,Data Engineer,Axis FF,Київ,,1,0,0,0,2026-04-19,2026-05-16
1645507079270795313,Backend Engineer (Node.js/TypeScript),backend engineer node.js typescript,Middle,Backend Developer,"Sherlock, recruitment agency",Київ,,1,0,0,0,2026-05-11,2026-05-16
-5568760485675909210,Розробник баз даних/Data Engineer,розробник баз даних data engineer,Middle,Data Engineer,Міністерство оборони України,Київ,2 000 - 2 500 $,1,0,0,0,2026-05-14,2026-05-16
3538415528965206768,Senior Software Engineer (Back End / Full Stack),senior software engineer back end full stack,Senior,Full Stack Developer,Honeytech,Київ,,1,0,0,0,2026-04-22,2026-05-16
4151222179858144162,Middle Backend Rust Developer,middle backend rust developer,Middle,Backend Developer,"ТОВ ""КОНСТРУКТОРСЬКЕ БЮРО ""МЕХАТРОНІКА""",Київ,,1,0,0,0,2026-05-04,2026-05-16
7906897886687455335,appflame - Middle Software Engineer PHP,appflame - middle software engineer php,Middle,Software / Embedded Engineer,AF,Київ,,1,0,0,0,2026-05-01,2026-05-16
-866819473235962518,Бізнес-аналітик (Облікові системи),бізнес-аналітик облікові системи,Middle,Business Analyst,Холдинг Симпатик Групп,Київ,,1,0,0,0,2026-05-15,2026-05-16
-7520307239133901078,Middle Data Quality Analyst,middle data quality analyst,Middle,Data Analyst,Company,Київ,,1,0,0,0,2026-03-06,2026-05-16
4919867929361671160,Business Analyst (B2C) (ID 419),business analyst b2c id 419,Middle,Business Analyst,HELSI,Київ,,1,0,0,0,2026-05-07,2026-05-16
6822591432152479017,Senior Node.js Developer (Highload/Web3),senior node.js developer highload web3,Senior,Backend Developer,IdeaSoft.io,Київ,,1,0,0,0,2026-05-14,2026-05-16
-8314694572234696316,Backend (Node.js) Engineer,backend node.js engineer,Middle,Frontend Developer,BetterMe,Київ,,1,0,0,0,2026-05-05,2026-05-16
-2483675281452220510,"ML Engineer / Data Scientist (Tabular ML, Prediction)",ml engineer data scientist tabular ml prediction,Middle,ML / AI Engineer,Mornhouse,Київ,2 500 - 4 000 $,1,0,0,0,2026-05-05,2026-05-16
6059146304774662594,QA Engineer,qa engineer,Middle,QA Manual Engineer,The Fourth Law,Київ,,1,0,0,0,2026-05-07,2026-05-16
-2560569007911760555,Аналітик протидії шахрайству (Antifraud Data Analyst),аналітик протидії шахрайству antifraud data analyst,Middle,Data Analyst,Sense Bank,Київ,,1,0,0,0,2026-05-16,2026-05-16
-554770396206924805,Data Analyst (Marketing),data analyst marketing,Middle,Data Analyst,BetterMe,Київ,,1,0,0,0,2026-04-20,2026-05-16
-6588061469233325597,Business/Data Analyst,business data analyst,Middle,Data Analyst,NDA Recruitment,Київ,3 000 - 4 000 $,1,0,0,0,2026-04-29,2026-05-16
3038676117761629043,Middle-Senior Ruby Developer,middle-senior ruby developer,Middle,Backend Developer,NCube Ltd.,Київ,,1,0,0,0,2026-05-15,2026-05-16
-5526812570146460210,Embedded Software Engineer,embedded software engineer,Middle,Software / Embedded Engineer,Quantum- Systems GmbH,Київ,,1,0,0,0,2026-05-13,2026-05-16
-3489794718335190219,Middle PHP Developer,middle php developer,Middle,Backend Developer,EVOPLAY,Київ,,1,0,0,0,2026-04-29,2026-05-16
-5444177876251540093,Senior Java Engineer with Python skills (#5039),senior java engineer with python skills #5039,Senior,Java Developer,N-iX,Київ,,1,0,0,0,2026-05-06,2026-05-16
5510693340193473525,(fluent Ukrainian) Full-Stack Web Engineer (remote),fluent ukrainian full-stack web engineer remote,Middle,Full Stack Developer,SupportYourApp,Київ,,1,0,0,0,2026-03-13,2026-05-16
-5501719204285655774,Lead Python & AI Engineer,lead python ai engineer,Senior,ML / AI Engineer,UST Ukraine,Київ,,1,0,0,0,2026-04-27,2026-05-16
3996461305269685778,UI/UX Designer,uiux designer,Middle,UX/UI Designer,"Азов, 12-та бригада спеціального призначення НГУ",Київ,600 - 2 800 $,1,0,0,0,2026-04-30,2026-05-16
196092507959983243,Senior .Net Full-stack Developer,senior .net full-stack developer,Senior,Full Stack Developer,Itera Ukraine,Київ,,1,0,0,0,2026-03-27,2026-05-16
-898146633296936499,Middle Big Data Engineer (#5135),middle big data engineer #5135,Middle,Data Engineer,N-iX,Київ,,1,0,0,0,2026-05-09,2026-05-16
4348751114839661635,BackEnd (Node.js) Developer,backend node.js developer,Middle,Backend Developer,Moon Active,Київ,,1,0,0,0,2026-04-27,2026-05-16
6713820185119523509,Senior Python Developer,senior python developer,Senior,Python Developer,Altamira,Київ,,1,0,0,0,2026-04-30,2026-05-16
5978502672108699246,Middle Java Engineer with Python skills (#5037),middle java engineer with python skills #5037,Middle,Java Developer,N-iX,Київ,,1,0,0,0,2026-05-09,2026-05-16
8175660081516910754,Data Analyst (OSINT),data analyst osint,Middle,Data Analyst,Everstar,Київ,,1,0,0,0,2026-05-14,2026-05-16
-2034620460082922036,Fraud Data Analyst,fraud data analyst,Middle,Data Analyst,Integrity Vision,Київ,,1,0,0,0,2026-05-11,2026-05-16
516677813490190117,Python Developer,python developer,Middle,Python Developer,Ajax Systems,Київ,,1,0,0,0,2026-04-30,2026-05-16
-6036513615324519819,Middle Full Stack Developer,middle full stack developer,Middle,Full Stack Developer,Raiffeisen Bank Ukraine,Київ,,1,0,0,0,2026-04-29,2026-05-16
-790285678318227748,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,Міністерство оборони України,Київ,1 500 - 1 700 $,1,0,0,0,2026-05-14,2026-05-16
-3765596375338983768,Старший інженер програміст бізнес-логіки БПЛА (Python Software Engineer),старший інженер програміст бізнес-логіки бпла python software engineer,Senior,Software / Embedded Engineer,Warbirds Бойові Птахи України,Київ,,1,0,0,0,2026-05-07,2026-05-16
-310961842070111243,Data Analyst (Data Governance team),data analyst data governance team,Middle,Data Analyst,Raiffeisen Bank Ukraine,Київ,,1,0,0,0,2026-04-09,2026-05-16
3003543713064488281,Data Quality Analyst,data quality analyst,Middle,Data Analyst,Reface,Київ,,1,0,0,0,2026-05-15,2026-05-16
-3309675950876998533,Data Analyst,data analyst,Middle,Data Analyst,Центр інновацій та розвитку оборонних технологій МОУ,Київ,,1,0,0,0,2026-04-24,2026-05-16
-1134379299095753087,Junior Java Developer (with German),junior java developer with german,Junior,Java Developer,ClarusApex,Київ,,1,0,0,0,2025-09-04,2026-05-16
3832872877334963504,Senior UI/UX Designer (B2B SaaS),senior uiux designer b2b saas,Senior,UX/UI Designer,NewGround,Київ,,1,0,0,0,2026-05-11,2026-05-16
-7965591865728664481,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,FIRST.UA,Київ,,1,0,0,0,2026-05-11,2026-05-16
-2999497148002942977,Software Engineer / Team Lead,software engineer team lead,Senior,Software / Embedded Engineer,DroneOps LTD,Київ,2 500 - 3 100 $,1,0,0,0,2026-04-30,2026-05-16
-1503486023574638428,Automation QA Engineer (Playwright),automation qa engineer playwright,Middle,QA Automation Engineer,Buntar Aerospace,Київ,,1,0,0,0,2026-05-15,2026-05-16
8606998474811976592,Senior/Lead .NET Software Engineer (AWS),senior lead .net software engineer aws,Senior,Software / Embedded Engineer,EPAM,Київ,,1,0,0,0,2026-05-06,2026-05-16
306804274134296157,Automation QA Engineer,automation qa engineer,Middle,QA Automation Engineer,Ubiquiti Inc,Київ,,1,0,0,0,2026-04-27,2026-05-16
-974206580266068570,QA Automation Engineer (ЗСУ),qa automation engineer зсу,Middle,QA Automation Engineer,Війська зв'язку та Кібербезпеки ЗСУ,Київ,,1,0,0,0,2026-05-03,2026-05-16
6415696943943015715,Data Analyst — Headquarter,data analyst headquarter,Middle,Data Analyst,SKELAR,Київ,,1,0,0,0,2026-04-23,2026-05-16
-2512714708752162667,Freelance Senior Data Analyst,freelance senior data analyst,Senior,Data Analyst,Valtech,Київ,,1,1,0,0,2026-04-29,2026-05-16
3747975414751770528,Middle Back End Developer (B2C) (.Net) (ID 420),middle back end developer b2c .net id 420,Middle,Backend Developer,HELSI,Київ,,1,0,0,0,2026-05-13,2026-05-16
-5780669578648255315,Java Developer,java developer,Middle,Java Developer,NCube Ltd.,Київ,,1,0,0,0,2026-04-29,2026-05-16
307802809850678316,Web QA Engineer (Kyiv based),web qa engineer kyiv based,Middle,QA Manual Engineer,Reface,Київ,,1,0,0,0,2026-04-20,2026-05-16
8719851524633228190,Intern Front-End/Back-End Developer,intern front-end back-end developer,Junior,Frontend Developer,Itera,Київ,,1,0,1,0,2026-04-27,2026-05-16
-3895449767839380383,Expert JavaScript Engineer (2786),expert javascript engineer 2786,Senior,Frontend Developer,Ciklum,Київ,,1,0,0,0,2026-04-23,2026-05-16
-1076529582965450738,Lead C++ Engineer,lead c++ engineer,Senior,Software / Embedded Engineer,TechMagic,Київ,,1,0,0,0,2026-05-07,2026-05-16
561907541621697093,Senior Python Developer,senior python developer,Senior,Python Developer,Центр інновацій та розвитку оборонних технологій МОУ,Київ,,1,0,0,0,2026-05-01,2026-05-16
5617916980450933187,Senior Java Developer (monoбізнес),senior java developer monoбізнес,Senior,Java Developer,mono,Київ,,1,0,0,0,2026-05-12,2026-05-16
-8299991558589820929,Software Developer (C++ or Delphi),software developer c++ or delphi,Middle,Software / Embedded Engineer,3Shape,Київ,,1,0,0,0,2026-04-28,2026-05-16
2750625132599568771,Senior Data Scientist,senior data scientist,Senior,ML / AI Engineer,Vira Games,Київ,,1,0,0,0,2026-04-08,2026-05-16
6540869098790050946,Machine Learning Team Lead,machine learning team lead,Senior,ML / AI Engineer,TemaBit Fozzy Group,Київ,,1,0,0,0,2026-05-15,2026-05-16
8765404865246065385,Software Engineer (AI/ML/CV),software engineer ai ml cv,Middle,Software / Embedded Engineer,Association of Ukrainian Defense Manufacturers,Київ,1 100 - 1 500 $,1,0,0,0,2026-04-28,2026-05-16
1849889499640934859,Middle UI/UX Designer,middle uiux designer,Middle,UX/UI Designer,Edsson Ukraine LLC,Київ,,1,0,0,0,2026-04-24,2026-05-16
-4287627939528631776,Senior UI/UX Designer,senior uiux designer,Senior,UX/UI Designer,Brights,Київ,,1,0,0,0,2026-05-04,2026-05-16
-1840021267119645116,UI/UX Designer,uiux designer,Middle,UX/UI Designer,"Codebridge Technology, Inc.",Київ,,1,0,0,0,2026-04-21,2026-05-16
1173534375751788406,Senior .NET Engineer (3114),senior .net engineer 3114,Senior,.NET Developer,Ciklum,Київ,,1,0,0,0,2026-05-15,2026-05-16
-2564972654199234936,"Lead Backend Developer (Node.js, TypeScript, PL/SQL)",lead backend developer node.js typescript pl sql,Senior,Backend Developer,"""ІНФОТЕХ""",Київ,,1,0,0,0,2026-04-22,2026-05-16
7636575600750905481,Manual QA (Integrations Module),manual qa integrations module,Middle,QA Manual Engineer,Precoro Inc.,Київ,,1,0,0,0,2026-04-28,2026-05-16
-5967998569464687344,UAV Software Developer,uav software developer,Middle,Software / Embedded Engineer,Sky Atom,Київ,,1,0,0,0,2026-04-20,2026-05-16
-7539277778984192920,Senior JavaScript Engineer (2689),senior javascript engineer 2689,Senior,Frontend Developer,Ciklum,Київ,,1,0,0,0,2026-04-24,2026-05-16
-6838791431405501349,Back-end Developer (.Net),back-end developer .net,Middle,Backend Developer,ULF FINANCE,Київ,,1,0,0,0,2026-05-05,2026-05-16
4780229572028625777,.NET Engineer ID52846,.net engineer id52846,Middle,.NET Developer,AgileEngine,Київ,,1,0,0,0,2026-05-12,2026-05-16
2851245393929467493,Senior Business Analyst,senior business analyst,Senior,Business Analyst,"""ІНФОТЕХ""",Київ,,1,0,0,0,2026-05-15,2026-05-16
4831833470785811361,Senior Ruby on Rails Backend Engineer,senior ruby on rails backend engineer,Senior,Backend Developer,nearshorefriends,Київ,,1,0,0,0,2026-05-05,2026-05-16
6058103046842832033,Senior Backend (PHP) Developer,senior backend php developer,Senior,Backend Developer,​Finsight Group Inc.,Київ,,1,0,0,0,2026-05-04,2026-05-16
-5347765710004432040,Mobile Engineer (iOS) (Ruut),mobile engineer ios ruut,Middle,Mobile Developer,Universe Group,Київ,,1,0,0,0,2026-04-29,2026-05-16
-4313916208470889224,Senior Full Stack Engineer (Python/React),senior full stack engineer python react,Senior,Full Stack Developer,Forager,Київ,,1,0,0,0,2026-05-12,2026-05-16
816662713477449835,DevOps Engineer,devops engineer,Middle,DevOps / SRE Engineer,Digicode,Київ,,1,0,0,0,2026-05-06,2026-05-16
-4085374275569238800,Golang Developer,golang developer,Middle,Backend Developer,Raiffeisen Bank,Київ,,1,0,0,0,2026-04-21,2026-05-16
7418920293162816708,"MilTech Senior DevOps Engineer (Ansible, K8s/GCP)",miltech senior devops engineer ansible k8s gcp,Senior,DevOps / SRE Engineer,Technо,Київ,,1,0,0,0,2026-05-06,2026-05-16
1424984935498360330,Senior Data Engineer (ClickHouse),senior data engineer clickhouse,Senior,Data Engineer,Checkbox Group,Київ,,1,0,0,0,2026-05-11,2026-05-16
-5207879288302518274,Senior Software Engineer (Backend) ID63949,senior software engineer backend id63949,Senior,Backend Developer,AgileEngine,Київ,,1,0,0,0,2026-05-13,2026-05-16
7888891007798413955,Senior DevOps Engineer (ЗСУ),senior devops engineer зсу,Senior,DevOps / SRE Engineer,Війська зв'язку та Кібербезпеки ЗСУ,Київ,,1,0,0,0,2026-04-24,2026-05-16
2129292495011175862,Machine Learning Engineer,machine learning engineer,Middle,ML / AI Engineer,Jooble,Київ,,1,0,0,0,2026-04-20,2026-05-16
-178822948810016610,Senior/Tech Lead Mobile Developer — New Business,senior tech lead mobile developer new business,Senior,Mobile Developer,SKELAR,Київ,,1,0,0,0,2026-04-21,2026-05-16
8757939975893231341,Middle data scientist\ AI engineer,middle data scientist ai engineer,Middle,ML / AI Engineer,UKRSIBTECH,Київ,,1,0,0,0,2026-04-27,2026-05-16
-7355200247815740949,Middle ML/AI Engineer (#5161),middle ml ai engineer #5161,Middle,ML / AI Engineer,N-iX,Київ,,1,0,0,0,2026-05-06,2026-05-16
-1785977537283878408,Senior Data Engineer,senior data engineer,Senior,Data Engineer,mono,Київ,,1,0,0,0,2026-05-15,2026-05-16
-6192942977797567989,QA Automation Engineer,qa automation engineer,Middle,QA Automation Engineer,Міністерство оборони України,Київ,1 600 - 2 000 $,1,0,0,0,2026-05-14,2026-05-16
4924264373480627241,QA Engineer,qa engineer,Middle,QA Manual Engineer,"""ІНФОТЕХ""",Київ,,1,0,0,0,2026-04-22,2026-05-16
1105612352196641643,AI Data Engineer,ai data engineer,Middle,Data Engineer,Sigma Software,Київ,,1,0,0,0,2026-05-14,2026-05-16
-7821046556140462440,Data Scientist — Autonomous Systems (Computer Vision),data scientist autonomous systems computer vision,Middle,ML / AI Engineer,NDA Recruitment,Київ,,1,0,0,0,2026-04-28,2026-05-16
-1519862285315401665,Middle Business Analyst,middle business analyst,Middle,Business Analyst,"""ІНФОТЕХ""",Київ,,1,0,0,0,2026-05-15,2026-05-16
5909001292631100381,Data Engineer,data engineer,Middle,Data Engineer,Ksisters,Київ,2 000 - 2 500 $,1,0,0,0,2026-05-04,2026-05-16
8036266036973792111,Data Engineer,data engineer,Middle,Data Engineer,MODUS X,Київ,,1,0,0,0,2026-05-11,2026-05-16
-4182791178588785910,DevOps Engineer (senior) | AICoE,devops engineer senior aicoe,Senior,DevOps / SRE Engineer,Дія,Київ,,1,0,0,0,2026-05-05,2026-05-16
-3176700707323079217,Senior Python Developer,senior python developer,Senior,Python Developer,D1,Київ,,1,0,0,0,2026-05-13,2026-05-16
7254502079880197497,"Middle Frontend Data Visualization Engineer (D3, Charts, Dashboards)",middle frontend data visualization engineer d3 charts dashboards,Middle,Frontend Developer,Flowfinity Wireless,Київ,,1,0,0,0,2026-05-12,2026-05-16
1599101448595350350,Data Analyst,data analyst,Middle,Data Analyst,Ajax Systems,Київ,,1,0,0,0,2026-05-12,2026-05-16
3151155720208008134,Business Analyst (Kyivstar TV),business analyst kyivstar tv,Middle,Business Analyst,1+1 media,Київ,,1,0,0,0,2026-04-24,2026-05-16
5090071218892487690,Data Engineer,data engineer,Middle,Data Engineer,GigaCloud,Київ,,1,0,0,0,2026-05-11,2026-05-16
1487335779035214026,Senior Java developer,senior java developer,Senior,Java Developer,Tango Me,Київ,,1,0,0,0,2026-05-05,2026-05-16
-301433379843335155,Junior QA Engineer,junior qa engineer,Junior,QA Manual Engineer,"ТОВ ""МІЛОАН""",Київ,,1,0,0,0,2026-05-08,2026-05-16
6792616822676729367,"Full-stack Engineer (Node.js, TypeScript) — Risora",full-stack engineer node.js typescript risora,Middle,Full Stack Developer,SKELAR,Київ,,1,0,0,0,2026-04-24,2026-05-16
6926273254900787560,Middle Java Developer,middle java developer,Middle,Java Developer,ELEKS,Київ,,1,0,0,0,2026-05-06,2026-05-16
7748997824131598117,Software Developer (Electron/React/MAVLink),software developer electron react mavlink,Middle,Software / Embedded Engineer,OM Defence Systems,Київ,,1,0,0,0,2026-05-05,2026-05-16
-2878837791509443641,Network Engineer (Fortinet & Infrastructure focus),network engineer fortinet infrastructure focus,Middle,System Administrator / Network Engineer,Genesis,Київ,,1,0,0,0,2026-05-05,2026-05-16
-8230217648787292713,Senior .NET Full Stack Software Engineer (#4581),senior .net full stack software engineer #4581,Senior,Full Stack Developer,N-iX,Київ,,1,0,0,0,2026-05-09,2026-05-16
2541953367720186114,Database Administrator,database administrator,Middle,System Administrator / Network Engineer,Мрія,Київ,,1,0,0,0,2026-04-21,2026-05-16
-3248861494708797558,Middle AQA Engineer (AI-Driven Testing),middle aqa engineer ai-driven testing,Middle,QA Automation Engineer,MEGOGO,Київ,,1,0,0,0,2026-04-23,2026-05-16
4625434102011568546,Middle+ Machine Learning Engineer,middle+ machine learning engineer,Middle,ML / AI Engineer,Gismart,Київ,,1,0,0,0,2026-04-28,2026-05-16
2540507837655596190,Frontend Engineer Middle (Delivery Team),frontend engineer middle delivery team,Middle,Frontend Developer,Uklon,Київ,,1,0,0,0,2026-04-30,2026-05-16
-431342247477075710,Middle QA Engineer (FPV),middle qa engineer fpv,Middle,QA Manual Engineer,Everstar,Київ,,1,0,0,0,2026-05-12,2026-05-16
2742225319770897522,Middle Frontend Engineer,middle frontend engineer,Middle,Frontend Developer,SKELAR,Київ,,1,0,0,0,2026-05-06,2026-05-16
-6528494369473352890,Lead Full Stack Software Engineer (#5201),lead full stack software engineer #5201,Senior,Full Stack Developer,N-iX,Київ,,1,0,0,0,2026-05-09,2026-05-16
-3556932609077137532,Senior Backend Engineer (AdTech) ID52365,senior backend engineer adtech id52365,Senior,Backend Developer,AgileEngine,Київ,,1,0,0,0,2026-05-08,2026-05-16
-7221430346081590518,QA Automation Trainee Engineer,qa automation trainee engineer,Junior,QA Automation Engineer,PLVision,Київ,,1,0,1,0,2026-05-04,2026-05-16
6728395128921678842,"System Administrator (Lviv, Ukraine)",system administrator lviv ukraine,Middle,System Administrator / Network Engineer,Capgemini Engineering,Львів,,1,0,0,0,2026-05-14,2026-05-16
-7252726510397495051,QA Tester,qa tester,Middle,QA Manual Engineer,ROOM 8 STUDIO,Львів,,1,0,0,0,2026-05-12,2026-05-16
5507121305387288041,DevOps Engineer — Data team,devops engineer data team,Middle,DevOps / SRE Engineer,WiX,Львів,,1,0,0,0,2026-05-04,2026-05-16
-8474409933590348438,Flutter developer (Junior/Middle),flutter developer junior middle,Junior,Mobile Developer,Luxnet,Львів,,1,0,0,0,2026-04-30,2026-05-16
8971869836991475700,Senior Full-stack .NET Engineer,senior full-stack .net engineer,Senior,Full Stack Developer,Leobit,Львів,,1,0,0,0,2026-05-13,2026-05-16
5308975006093022107,QA Automation Engineer (JS/TS) (Transportation System sphere),qa automation engineer js ts transportation system sphere,Middle,QA Automation Engineer,ISsoft Ukraine,Львів,,1,0,0,0,2026-05-07,2026-05-16
5624432536565787383,Senior Mobile AQA Engineer (Android),senior mobile aqa engineer android,Senior,QA Automation Engineer,OBRIO,Львів,,1,0,0,0,2026-05-04,2026-05-16
198632501109266996,Middle Software Engineer - AI Voice Systems (Python/TypeScript),middle software engineer - ai voice systems python typescript,Middle,Software / Embedded Engineer,Sigma Software,Львів,,1,0,0,0,2026-05-11,2026-05-16
9094366210749563538,UI/UX Designer (Lviv only),uiux designer lviv only,Middle,UX/UI Designer,Deviark,Львів,,1,0,0,0,2026-05-13,2026-05-16
-639010315764270310,Trainee Manual QA Engineer,trainee manual qa engineer,Junior,QA Manual Engineer,DevCom,Львів,300 - 500 $,1,0,1,0,2026-05-07,2026-05-16
5860135076264433573,Senior Java Engineer,senior java engineer,Senior,Java Developer,Avenga,Львів,,1,0,0,0,2026-04-27,2026-05-16
-3136213318626382233,Manual QA Engineer,manual qa engineer,Middle,QA Manual Engineer,Lemberg Solutions,Львів,,1,0,0,0,2026-04-27,2026-05-16
3696129139522069729,Python Developer,python developer,Middle,Python Developer,Kindgeek,Львів,,1,0,0,0,2026-05-05,2026-05-16
-6663647251386023880,Middle / Strong Junior Linux System administrator,middle strong junior linux system administrator,Junior,System Administrator / Network Engineer,Кластер IRON,Львів,,1,0,0,0,2026-04-28,2026-05-16
1814823470523188756,Junior Full Stack JS Developer,junior full stack js developer,Junior,Full Stack Developer,CodeGeeks Solutions,Львів,,1,0,0,0,2026-04-27,2026-05-16
1955098956904914644,.Net MAUI Mobile Developer,.net maui mobile developer,Middle,Mobile Developer,TechMagic,Львів,,1,0,0,0,2026-05-04,2026-05-16
223357909760695274,Automation QA Engineer(Python) [2257],automation qa engineerpython 2257,Middle,QA Automation Engineer,PLVision,Львів,,1,0,0,0,2026-05-12,2026-05-16
-7803991089433086309,Системний адміністратор,системний адміністратор,Middle,System Administrator / Network Engineer,"Азов, 12-та бригада спеціального призначення НГУ",Львів,27 000 - 127 000 грн,1,0,0,0,2026-03-09,2026-05-16
4102889204377303081,Senior DevOps Engineer,senior devops engineer,Senior,DevOps / SRE Engineer,Sombra,Львів,,1,0,0,0,2026-05-15,2026-05-16
3686201059653355757,Junior/Middle DevOps Engineer,junior middle devops engineer,Junior,DevOps / SRE Engineer,IdeaSoft.io,Львів,,1,0,0,0,2026-04-21,2026-05-16
-7683906231394126981,Senior Backend Developer,senior backend developer,Senior,Backend Developer,Zelh,Львів,,1,0,0,0,2026-05-14,2026-05-16
2591079424389642014,Data Analyst (Impulse),data analyst impulse,Middle,Data Analyst,Genesis,Львів,,1,0,0,0,2026-05-04,2026-05-16
3496519939830081815,Middle Mobile AQA Engineer (iOS),middle mobile aqa engineer ios,Middle,QA Automation Engineer,OBRIO,Львів,,1,0,0,0,2026-05-04,2026-05-16
2953430262171922550,General QA Engineer,general qa engineer,Middle,QA Manual Engineer,OBRIO,Львів,,1,0,0,0,2026-04-28,2026-05-16
3231588669860317611,Senior Backend Developer,senior backend developer,Senior,Backend Developer,LOGITY TECH,Львів,,1,0,0,0,2026-04-30,2026-05-16
5840058537819514365,Telecom QA Engineer,telecom qa engineer,Middle,QA Manual Engineer,Waverley Software,Львів,,1,0,0,0,2026-05-06,2026-05-16
3978830975597265499,QA ENGINEER,qa engineer,Middle,QA Manual Engineer,"Svitla Systems, Inc.",Львів,,1,0,0,0,2026-04-28,2026-05-16
-6471759996627715582,Senior Backend Engineer,senior backend engineer,Senior,Backend Developer,Kevych Solutions,Львів,,1,0,0,0,2026-04-21,2026-05-16
845084746920127220,Senior Business Analyst (2910),senior business analyst 2910,Senior,Business Analyst,Ciklum,Львів,,1,0,0,0,2026-04-29,2026-05-16
-6815871251902216037,DevOps Engineer (Digital Marketing),devops engineer digital marketing,Middle,DevOps / SRE Engineer,ISsoft Ukraine,Львів,,1,0,0,0,2026-05-07,2026-05-16
-6273895651956975098,Senior Backend Engineer,senior backend engineer,Senior,Backend Developer,Jappware,Львів,,1,0,0,0,2026-04-22,2026-05-16
6393576122989051595,"Business Analyst Trainee (Individual Training, BA Internship)",business analyst trainee individual training ba internship,Junior,Business Analyst,SysGears,Львів,,1,0,1,0,2026-05-04,2026-05-16
1630359942405708854,Senior QA Engineer,senior qa engineer,Senior,QA Manual Engineer,Agiliway,Львів,,1,0,0,0,2026-05-07,2026-05-16
-5650525619190445273,Senior Full-Stack Engineer (Python),senior full-stack engineer python,Senior,Full Stack Developer,StartupSoft,Львів,,1,0,0,0,2026-05-06,2026-05-16
5808370370041178789,Senior Software Engineer (.NET),senior software engineer .net,Senior,Software / Embedded Engineer,Sombra,Львів,,1,0,0,0,2026-05-11,2026-05-16
-1921038294677863871,QA Automation Engineer,qa automation engineer,Middle,QA Automation Engineer,Kindgeek,Львів,,1,0,0,0,2026-04-29,2026-05-16
-9045375689201743308,Senior Automation QA Engineer (Python),senior automation qa engineer python,Senior,QA Automation Engineer,EveryMatrix LTD,Львів,,1,0,0,0,2026-05-14,2026-05-16
-2740766370537793899,Middle Android Developer,middle android developer,Middle,Mobile Developer,TechMagic,Львів,,1,0,0,0,2026-04-22,2026-05-16
-7132711028770321198,Data Engineer (Digital Marketing sphere),data engineer digital marketing sphere,Middle,Data Engineer,ISsoft Ukraine,Львів,,1,0,0,0,2026-05-14,2026-05-16
8523148786086505104,Middle/Senior DevOps Engineer,middle senior devops engineer,Middle,DevOps / SRE Engineer,IdeaSoft.io,Львів,,1,0,0,0,2026-04-22,2026-05-16
-744100734540978888,DevOps Engineer (2604),devops engineer 2604,Middle,DevOps / SRE Engineer,Ciklum,Львів,,1,0,0,0,2026-05-12,2026-05-16
5952237569785375772,QA Engineer / Tester,qa engineer tester,Middle,QA Manual Engineer,Qencode,Львів,,1,0,0,0,2026-05-01,2026-05-16
2607941526922674272,Middle Manual QA,middle manual qa,Middle,QA Manual Engineer,Empeek,Львів,,1,0,0,0,2026-05-12,2026-05-16
-5935050150711857898,Senior/Lead Python Engineer with AI,senior lead python engineer with ai,Senior,Python Developer,EPAM,Львів,,1,0,0,0,2026-05-11,2026-05-16
-5936007227468254512,"Software QA Engineer (Fixed-Term Contract, Part-time)",software qa engineer fixed-term contract part-time,Middle,QA Manual Engineer,Renesas Electronics Corp.,Львів,,1,1,0,0,2026-05-04,2026-05-16
-8606226268018988935,AI Engineer (Ukraine),ai engineer ukraine,Middle,ML / AI Engineer,VisiQuate,Львів,,1,0,0,0,2026-04-23,2026-05-16
2232191286381020153,Senior DevOps Engineer,senior devops engineer,Senior,DevOps / SRE Engineer,Automat-it,Львів,,1,0,0,0,2026-05-04,2026-05-16
